Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
9338,Shot Chart Detail,21500803,173,201959,Taj Gibson,1610612741,Chicago Bulls,2,7,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,56,1,0,20160218,CLE,CHI
9339,Shot Chart Detail,21500803,440,201959,Taj Gibson,1610612741,Chicago Bulls,4,9,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-34,146,1,0,20160218,CLE,CHI
9340,Shot Chart Detail,21500803,511,201959,Taj Gibson,1610612741,Chicago Bulls,4,3,58,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20160218,CLE,CHI
9341,Shot Chart Detail,21500809,71,201959,Taj Gibson,1610612741,Chicago Bulls,1,5,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160219,CHI,TOR
9342,Shot Chart Detail,21500809,82,201959,Taj Gibson,1610612741,Chicago Bulls,1,3,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160219,CHI,TOR
9343,Shot Chart Detail,21500809,305,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,7,1,0,20160219,CHI,TOR
9344,Shot Chart Detail,21500809,306,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,23,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,8,1,0,20160219,CHI,TOR
9345,Shot Chart Detail,21500809,334,201959,Taj Gibson,1610612741,Chicago Bulls,3,8,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-1,1,1,20160219,CHI,TOR
9346,Shot Chart Detail,21500809,360,201959,Taj Gibson,1610612741,Chicago Bulls,3,7,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160219,CHI,TOR
9347,Shot Chart Detail,21500831,32,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,58,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,51,1,0,20160221,CHI,LAL
9348,Shot Chart Detail,21500831,33,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,57,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,0,20160221,CHI,LAL
9349,Shot Chart Detail,21500831,55,201959,Taj Gibson,1610612741,Chicago Bulls,1,7,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20160221,CHI,LAL
9350,Shot Chart Detail,21500831,78,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,47,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160221,CHI,LAL
9351,Shot Chart Detail,21500831,280,201959,Taj Gibson,1610612741,Chicago Bulls,3,10,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,3,1,0,20160221,CHI,LAL
9352,Shot Chart Detail,21500850,3,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-11,1,1,20160224,CHI,WAS
9353,Shot Chart Detail,21500850,10,201959,Taj Gibson,1610612741,Chicago Bulls,1,10,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,1,20160224,CHI,WAS
9354,Shot Chart Detail,21500850,37,201959,Taj Gibson,1610612741,Chicago Bulls,1,7,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,19,46,1,0,20160224,CHI,WAS
9355,Shot Chart Detail,21500850,74,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,32,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,18,1,0,20160224,CHI,WAS
9356,Shot Chart Detail,21500850,77,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,10,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20160224,CHI,WAS
9357,Shot Chart Detail,21500850,229,201959,Taj Gibson,1610612741,Chicago Bulls,2,6,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,52,1,0,20160224,CHI,WAS
9358,Shot Chart Detail,21500850,231,201959,Taj Gibson,1610612741,Chicago Bulls,2,6,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,11,1,1,20160224,CHI,WAS
9359,Shot Chart Detail,21500850,260,201959,Taj Gibson,1610612741,Chicago Bulls,2,3,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160224,CHI,WAS
9360,Shot Chart Detail,21500850,278,201959,Taj Gibson,1610612741,Chicago Bulls,2,2,27,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,2,1,1,20160224,CHI,WAS
9361,Shot Chart Detail,21500850,477,201959,Taj Gibson,1610612741,Chicago Bulls,4,6,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-73,134,1,0,20160224,CHI,WAS
9362,Shot Chart Detail,21500865,39,201959,Taj Gibson,1610612741,Chicago Bulls,1,7,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,1,20160226,ATL,CHI
9363,Shot Chart Detail,21500865,62,201959,Taj Gibson,1610612741,Chicago Bulls,1,5,35,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-50,46,1,0,20160226,ATL,CHI
9364,Shot Chart Detail,21500865,81,201959,Taj Gibson,1610612741,Chicago Bulls,1,3,39,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160226,ATL,CHI
9365,Shot Chart Detail,21500865,172,201959,Taj Gibson,1610612741,Chicago Bulls,2,6,31,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-79,97,1,0,20160226,ATL,CHI
9366,Shot Chart Detail,21500865,245,201959,Taj Gibson,1610612741,Chicago Bulls,2,1,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160226,ATL,CHI
9367,Shot Chart Detail,21500865,284,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-124,101,1,0,20160226,ATL,CHI
9368,Shot Chart Detail,21500865,308,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,38,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20160226,ATL,CHI
9369,Shot Chart Detail,21500871,22,201959,Taj Gibson,1610612741,Chicago Bulls,1,9,29,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,41,1,1,20160227,CHI,POR
9370,Shot Chart Detail,21500871,36,201959,Taj Gibson,1610612741,Chicago Bulls,1,7,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160227,CHI,POR
9371,Shot Chart Detail,21500871,167,201959,Taj Gibson,1610612741,Chicago Bulls,2,7,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,0,20160227,CHI,POR
9372,Shot Chart Detail,21500871,285,201959,Taj Gibson,1610612741,Chicago Bulls,3,10,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,68,159,1,1,20160227,CHI,POR
9373,Shot Chart Detail,21500871,304,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,11,1,0,20160227,CHI,POR
9374,Shot Chart Detail,21500892,15,201959,Taj Gibson,1610612741,Chicago Bulls,1,9,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160301,MIA,CHI
9375,Shot Chart Detail,21500892,28,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,19,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,56,1,1,20160301,MIA,CHI
9376,Shot Chart Detail,21500892,37,201959,Taj Gibson,1610612741,Chicago Bulls,1,6,31,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,21,1,1,20160301,MIA,CHI
9377,Shot Chart Detail,21500892,59,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,26,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,57,1,0,20160301,MIA,CHI
9378,Shot Chart Detail,21500892,230,201959,Taj Gibson,1610612741,Chicago Bulls,2,1,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,26,1,1,20160301,MIA,CHI
9379,Shot Chart Detail,21500892,288,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,6,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20160301,MIA,CHI
9380,Shot Chart Detail,21500927,4,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,158,-15,1,0,20160305,CHI,HOU
9381,Shot Chart Detail,21500927,177,201959,Taj Gibson,1610612741,Chicago Bulls,2,10,11,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20160305,CHI,HOU
9382,Shot Chart Detail,21500927,187,201959,Taj Gibson,1610612741,Chicago Bulls,2,9,41,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,0,20160305,CHI,HOU
9383,Shot Chart Detail,21500927,313,201959,Taj Gibson,1610612741,Chicago Bulls,2,1,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160305,CHI,HOU
9384,Shot Chart Detail,21500927,388,201959,Taj Gibson,1610612741,Chicago Bulls,3,7,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,92,129,1,0,20160305,CHI,HOU
9385,Shot Chart Detail,21500927,513,201959,Taj Gibson,1610612741,Chicago Bulls,4,8,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,0,20160305,CHI,HOU
9386,Shot Chart Detail,21500927,541,201959,Taj Gibson,1610612741,Chicago Bulls,4,5,9,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,-1,1,1,20160305,CHI,HOU
9387,Shot Chart Detail,21500940,2,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,47,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,4,1,0,20160307,CHI,MIL
9388,Shot Chart Detail,21500940,40,201959,Taj Gibson,1610612741,Chicago Bulls,1,6,36,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,42,100,1,1,20160307,CHI,MIL
9389,Shot Chart Detail,21500940,44,201959,Taj Gibson,1610612741,Chicago Bulls,1,6,1,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,23,1,1,20160307,CHI,MIL
9390,Shot Chart Detail,21500940,61,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,48,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,5,1,1,20160307,CHI,MIL
9391,Shot Chart Detail,21500940,269,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,14,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160307,CHI,MIL
9392,Shot Chart Detail,21500940,295,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,0,20160307,CHI,MIL
9393,Shot Chart Detail,21500940,394,201959,Taj Gibson,1610612741,Chicago Bulls,3,0,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20160307,CHI,MIL
9394,Shot Chart Detail,21500940,423,201959,Taj Gibson,1610612741,Chicago Bulls,4,9,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,18,1,1,20160307,CHI,MIL
9395,Shot Chart Detail,21500960,4,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,31,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20160310,SAS,CHI
9396,Shot Chart Detail,21500960,14,201959,Taj Gibson,1610612741,Chicago Bulls,1,9,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,38,121,1,0,20160310,SAS,CHI
9397,Shot Chart Detail,21500960,49,201959,Taj Gibson,1610612741,Chicago Bulls,1,6,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160310,SAS,CHI
9398,Shot Chart Detail,21500960,205,201959,Taj Gibson,1610612741,Chicago Bulls,2,3,39,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,21,1,0,20160310,SAS,CHI
9399,Shot Chart Detail,21500960,439,201959,Taj Gibson,1610612741,Chicago Bulls,4,5,52,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160310,SAS,CHI
9400,Shot Chart Detail,21500960,441,201959,Taj Gibson,1610612741,Chicago Bulls,4,5,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,19,46,1,0,20160310,SAS,CHI
9401,Shot Chart Detail,21500960,470,201959,Taj Gibson,1610612741,Chicago Bulls,4,2,39,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20160310,SAS,CHI
9402,Shot Chart Detail,21500966,5,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,11,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,16,1,1,20160311,CHI,MIA
9403,Shot Chart Detail,21500966,10,201959,Taj Gibson,1610612741,Chicago Bulls,1,10,14,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,-1,1,1,20160311,CHI,MIA
9404,Shot Chart Detail,21500966,50,201959,Taj Gibson,1610612741,Chicago Bulls,1,5,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,0,20160311,CHI,MIA
9405,Shot Chart Detail,21500966,198,201959,Taj Gibson,1610612741,Chicago Bulls,2,5,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,19,75,1,0,20160311,CHI,MIA
9406,Shot Chart Detail,21500966,212,201959,Taj Gibson,1610612741,Chicago Bulls,2,4,43,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,2,1,1,20160311,CHI,MIA
9407,Shot Chart Detail,21500966,227,201959,Taj Gibson,1610612741,Chicago Bulls,2,3,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,28,1,0,20160311,CHI,MIA
9408,Shot Chart Detail,21500966,272,201959,Taj Gibson,1610612741,Chicago Bulls,2,0,4,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,18,1,1,20160311,CHI,MIA
9409,Shot Chart Detail,21500966,283,201959,Taj Gibson,1610612741,Chicago Bulls,3,10,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,8,1,1,20160311,CHI,MIA
9410,Shot Chart Detail,21500966,301,201959,Taj Gibson,1610612741,Chicago Bulls,3,8,24,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,56,1,1,20160311,CHI,MIA
9411,Shot Chart Detail,21500966,313,201959,Taj Gibson,1610612741,Chicago Bulls,3,7,14,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11,1,0,20160311,CHI,MIA
9412,Shot Chart Detail,21500991,23,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,21,1,1,20160314,TOR,CHI
9413,Shot Chart Detail,21500991,79,201959,Taj Gibson,1610612741,Chicago Bulls,1,3,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,12,129,1,1,20160314,TOR,CHI
9414,Shot Chart Detail,21500991,233,201959,Taj Gibson,1610612741,Chicago Bulls,2,2,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,91,136,1,0,20160314,TOR,CHI
9415,Shot Chart Detail,21500991,278,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,0,20160314,TOR,CHI
9416,Shot Chart Detail,21500991,320,201959,Taj Gibson,1610612741,Chicago Bulls,3,5,24,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20160314,TOR,CHI
9417,Shot Chart Detail,21500991,426,201959,Taj Gibson,1610612741,Chicago Bulls,4,7,11,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,21,1,1,20160314,TOR,CHI
9418,Shot Chart Detail,21500991,438,201959,Taj Gibson,1610612741,Chicago Bulls,4,6,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,28,139,1,1,20160314,TOR,CHI
9419,Shot Chart Detail,21500991,458,201959,Taj Gibson,1610612741,Chicago Bulls,4,4,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,1,20160314,TOR,CHI
9420,Shot Chart Detail,21501006,17,201959,Taj Gibson,1610612741,Chicago Bulls,1,10,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-47,110,1,0,20160316,WAS,CHI
9421,Shot Chart Detail,21501006,231,201959,Taj Gibson,1610612741,Chicago Bulls,2,3,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-143,111,1,0,20160316,WAS,CHI
9422,Shot Chart Detail,21501006,240,201959,Taj Gibson,1610612741,Chicago Bulls,2,2,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,0,20160316,WAS,CHI
9423,Shot Chart Detail,21501006,242,201959,Taj Gibson,1610612741,Chicago Bulls,2,2,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,2,1,1,20160316,WAS,CHI
9424,Shot Chart Detail,21501016,10,201959,Taj Gibson,1610612741,Chicago Bulls,1,10,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-25,164,1,1,20160317,CHI,BKN
9425,Shot Chart Detail,21501016,197,201959,Taj Gibson,1610612741,Chicago Bulls,2,5,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,-1,1,1,20160317,CHI,BKN
9426,Shot Chart Detail,21501016,200,201959,Taj Gibson,1610612741,Chicago Bulls,2,4,42,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,0,20160317,CHI,BKN
9427,Shot Chart Detail,21501016,205,201959,Taj Gibson,1610612741,Chicago Bulls,2,4,25,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160317,CHI,BKN
9428,Shot Chart Detail,21501016,218,201959,Taj Gibson,1610612741,Chicago Bulls,2,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,-11,1,0,20160317,CHI,BKN
9429,Shot Chart Detail,21501016,265,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,-1,1,0,20160317,CHI,BKN
9430,Shot Chart Detail,21501016,271,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,9,1,1,20160317,CHI,BKN
9431,Shot Chart Detail,21501016,278,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,65,1,0,20160317,CHI,BKN
9432,Shot Chart Detail,21501016,279,201959,Taj Gibson,1610612741,Chicago Bulls,3,9,29,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20160317,CHI,BKN
9433,Shot Chart Detail,21501016,508,201959,Taj Gibson,1610612741,Chicago Bulls,4,1,6,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,41,1,1,20160317,CHI,BKN
9434,Shot Chart Detail,21501034,10,201959,Taj Gibson,1610612741,Chicago Bulls,1,9,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,8,1,1,20160319,CHI,UTA
9435,Shot Chart Detail,21501034,17,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160319,CHI,UTA
9436,Shot Chart Detail,21501034,155,201959,Taj Gibson,1610612741,Chicago Bulls,2,7,25,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,1,20160319,CHI,UTA
9437,Shot Chart Detail,21501034,246,201959,Taj Gibson,1610612741,Chicago Bulls,3,8,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,2,1,0,20160319,CHI,UTA
9438,Shot Chart Detail,21501034,251,201959,Taj Gibson,1610612741,Chicago Bulls,3,7,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,115,110,1,1,20160319,CHI,UTA
9439,Shot Chart Detail,21501034,255,201959,Taj Gibson,1610612741,Chicago Bulls,3,7,15,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160319,CHI,UTA
9440,Shot Chart Detail,21501034,263,201959,Taj Gibson,1610612741,Chicago Bulls,3,6,32,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,0,20160319,CHI,UTA
9441,Shot Chart Detail,21501034,282,201959,Taj Gibson,1610612741,Chicago Bulls,3,5,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,7,1,1,20160319,CHI,UTA
9442,Shot Chart Detail,21501034,453,201959,Taj Gibson,1610612741,Chicago Bulls,4,1,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-1,159,1,1,20160319,CHI,UTA
9443,Shot Chart Detail,21501049,5,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,7,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,26,1,0,20160321,CHI,SAC
9444,Shot Chart Detail,21501049,7,201959,Taj Gibson,1610612741,Chicago Bulls,1,11,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,8,1,1,20160321,CHI,SAC
9445,Shot Chart Detail,21501049,13,201959,Taj Gibson,1610612741,Chicago Bulls,1,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,101,146,1,0,20160321,CHI,SAC
9446,Shot Chart Detail,21501049,24,201959,Taj Gibson,1610612741,Chicago Bulls,1,8,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-6,1,0,20160321,CHI,SAC
9447,Shot Chart Detail,21501049,32,201959,Taj Gibson,1610612741,Chicago Bulls,1,7,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,-6,1,1,20160321,CHI,SAC
9448,Shot Chart Detail,21501049,55,201959,Taj Gibson,1610612741,Chicago Bulls,1,5,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160321,CHI,SAC
9449,Shot Chart Detail,21501049,72,201959,Taj Gibson,1610612741,Chicago Bulls,1,4,31,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160321,CHI,SAC
9450,Shot Chart Detail,21501049,219,201959,Taj Gibson,1610612741,Chicago Bulls,2,3,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,28,77,1,0,20160321,CHI,SAC
